261472,668092541;5,2677457161
261472,668092541;5,2677457161
261472,668092541;5,2445397878
261472,668092541;5,2445397878
261472,668092541;5,2213338595
261472,668092541;5,2213338595
261472,668092541;5,1981279313
261472,668092541;5,1981279313
261472,668092541;5,174922003
261472,668092541;5,174922003
261472,668092541;5,1517160748
264855,263529216;5,1285101465
273546,369095313;5,1285101465
282277,86493694;5,1053042182
282277,86493694;5,1053042182
282277,86493694;5,08209829
282277,86493694;5,08209829
282277,86493694;5,0588923617
282277,86493694;5,0588923617
282277,86493694;5,0356864334
282277,86493694;5,0356864334
282277,86493694;5,0124805052
282277,86493694;5,0124805052
282277,86493694;4,9892745769
282277,86493694;4,9892745769
282277,86493694;4,9660686486
282277,86493694;4,9660686486
282277,86493694;4,9428627204
282277,86493694;4,9428627204
282277,86493694;4,9196567921
282277,86493694;4,9196567921
282277,86493694;4,8964508638
282277,86493694;4,8964508638
282277,86493694;4,8732449356
282277,86493694;4,8732449356
282277,86493694;4,8500390073
282277,86493694;4,8500390073
282277,86493694;4,826833079
282277,86493694;4,826833079
282277,86493694;4,826833079
282277,86493694;4,8036271508
282277,86493694;4,8036271508
323066,502765499;4,7804212225
323066,502765499;4,7804212225
323066,502765499;4,7572152943
323066,502765499;4,7572152943
323066,502765499;4,734009366
323066,502765499;4,734009366
323066,502765499;4,7108034377
323066,502765499;4,7108034377
323066,502765499;4,6875975095
323066,502765499;4,6875975095
323066,502765499;4,6643915812
323066,502765499;4,6643915812
323066,502765499;4,6411856529
323066,502765499;4,6411856529
323066,502765499;4,6179797247
323066,502765499;4,6179797247
323066,502765499;4,6179797247
323066,502765499;4,5947737964
323066,502765499;4,5947737964
323066,502765499;4,5715678681
323066,502765499;4,5715678681
323066,502765499;4,5483619399
323066,502765499;4,5483619399
323066,502765499;4,5251560116
323066,502765499;4,5251560116
323066,502765499;4,5019500833
323066,502765499;4,5019500833
323066,502765499;4,5019500833
323066,502765499;4,4787441551
323066,502765499;4,4787441551
323066,502765499;4,4555382268
323066,502765499;4,4555382268
323066,502765499;4,4323322986
323066,502765499;4,4323322986
323066,502765499;4,4091263703
323066,502765499;4,4091263703
323066,502765499;4,4091263703
323066,502765499;4,385920442
323066,502765499;4,385920442
323066,502765499;4,3627145138
323066,502765499;4,3627145138
323066,502765499;4,3395085855
323066,502765499;4,3395085855
323066,502765499;4,3395085855
323066,502765499;4,3163026572
323066,502765499;4,3163026572
323066,502765499;4,293096729
323066,502765499;4,293096729
323066,502765499;4,2698908007
323066,502765499;4,2698908007
323066,502765499;4,2698908007
323066,502765499;4,2466848724
323066,502765499;4,2466848724
323066,502765499;4,2234789442
323066,502765499;4,2234789442
323066,502765499;4,2002730159
323066,502765499;4,2002730159
323066,502765499;4,2002730159
323066,502765499;4,1770670876
323066,502765499;4,1770670876
323066,502765499;4,1538611594
323066,502765499;4,1538611594
323066,502765499;4,1306552311
323066,502765499;4,1306552311
323066,502765499;4,1306552311
323066,502765499;4,1074493028
323066,502765499;4,1074493028
323066,502765499;4,0842433746
323066,502765499;4,0842433746
323066,502765499;4,0842433746
323066,502765499;4,0610374463
323066,502765499;4,0610374463
323066,502765499;4,0378315181
323066,502765499;4,0378315181
323066,502765499;4,0378315181
323066,502765499;4,0146255898
323066,502765499;4,0146255898
323066,502765499;3,9914196615
323066,502765499;3,9914196615
323066,502765499;3,9914196615
323066,502765499;3,9682137333
323066,502765499;3,9682137333
323066,502765499;3,945007805
323066,502765499;3,945007805
323066,502765499;3,945007805
323066,502765499;3,9218018767
323066,502765499;3,9218018767
323066,502765499;3,8985959485
323066,502765499;3,8985959485
323066,502765499;3,8985959485
323066,502765499;3,8753900202
323066,502765499;3,8753900202
323066,502765499;3,8753900202
323066,502765499;3,8521840919
323066,502765499;3,8521840919
323066,502765499;3,8289781637
323066,502765499;3,8289781637
323066,502765499;3,8289781637
323066,502765499;3,8057722354
323066,502765499;3,8057722354
323066,502765499;3,7825663071
323066,502765499;3,7825663071
323066,502765499;3,7825663071
323066,502765499;3,7593603789
323066,502765499;3,7593603789
323066,502765499;3,7593603789
323066,502765499;3,7361544506
323066,502765499;3,7361544506
323066,502765499;3,7129485223
323066,502765499;3,7129485223
323066,502765499;3,7129485223
323066,502765499;3,6897425941
323066,502765499;3,6897425941
323066,502765499;3,6897425941
323066,502765499;3,6665366658
323066,502765499;3,6665366658
323066,502765499;3,6665366658
323066,502765499;3,6433307376
323066,502765499;3,6433307376
323066,502765499;3,6201248093
323066,502765499;3,6201248093
323066,502765499;3,6201248093
323066,502765499;3,596918881
323066,502765499;3,596918881
323066,502765499;3,596918881
323066,502765499;3,5737129528
323066,502765499;3,5737129528
323066,502765499;3,5737129528
323066,502765499;3,5505070245
323066,502765499;3,5505070245
323066,502765499;3,5505070245
323066,502765499;3,5273010962
323066,502765499;3,5273010962
323066,502765499;3,5273010962
323066,502765499;3,504095168
323066,502765499;3,504095168
323066,502765499;3,4808892397
323066,502765499;3,4808892397
323066,502765499;3,4808892397
323066,502765499;3,4576833114
323066,502765499;3,4576833114
323066,502765499;3,4576833114
323066,502765499;3,4344773832
323066,502765499;3,4344773832
323066,502765499;3,4344773832
323066,502765499;3,4112714549
323066,502765499;3,4112714549
323066,502765499;3,4112714549
323066,502765499;3,3880655266
323066,502765499;3,3880655266
323066,502765499;3,3880655266
323066,502765499;3,3648595984
323066,502765499;3,3648595984
323066,502765499;3,3648595984
323066,502765499;3,3416536701
323066,502765499;3,3416536701
323066,502765499;3,3416536701
323066,502765499;3,3184477418
323066,502765499;3,3184477418
323066,502765499;3,3184477418
323066,502765499;3,2952418136
323066,502765499;3,2952418136
323066,502765499;3,2952418136
323066,502765499;3,2720358853
323066,502765499;3,2720358853
323066,502765499;3,2720358853
323066,502765499;3,2488299571
323066,502765499;3,2488299571
323066,502765499;3,2488299571
323066,502765499;3,2488299571
323066,502765499;3,2256240288
323066,502765499;3,2256240288
323066,502765499;3,2256240288
323066,502765499;3,2024181005
323066,502765499;3,2024181005
323066,502765499;3,2024181005
323066,502765499;3,1792121723
323066,502765499;3,1792121723
323066,502765499;3,1792121723
323066,502765499;3,156006244
323066,502765499;3,156006244
323066,502765499;3,156006244
323066,502765499;3,1328003157
323066,502765499;3,1328003157
323066,502765499;3,1328003157
323066,502765499;3,1328003157
323066,502765499;3,1095943875
323066,502765499;3,1095943875
323066,502765499;3,1095943875
323066,502765499;3,0863884592
323066,502765499;3,0863884592
323066,502765499;3,0863884592
323066,502765499;3,0631825309
323066,502765499;3,0631825309
323066,502765499;3,0631825309
323066,502765499;3,0631825309
323066,502765499;3,0399766027
323066,502765499;3,0399766027
323066,502765499;3,0399766027
