dates;log Q simule;P simule
2015-01-01;12,67144532;3,55497339
2015-01-02;12,67144532;3,565773883
2015-01-03;12,67144532;3,172148151
2015-01-04;12,67144532;2,994723164
2015-01-05;12,67144532;3,097653246
2015-01-06;12,67144532;3,23813824
2015-01-07;12,67144532;3,344946213
2015-01-08;12,67144532;3,215547894
2015-01-09;12,67144532;3,278760807
2015-01-10;12,67144532;3,110423995
2015-01-11;12,67144532;3,009738049
2015-01-12;12,67144532;3,04669595
2015-01-13;12,67144532;2,577934989
2015-01-14;12,67144532;2,012066977
2015-01-15;12,67144532;2,389575965
2015-01-16;12,67144532;2,351930607
2015-01-17;12,67144532;2,264930937
2015-01-18;12,67144532;2,381305671
2015-01-19;12,67144532;2,428068119
2015-01-20;12,67144532;2,390501228
2015-01-21;12,67144532;2,563281643
2015-01-22;12,67144532;2,640036031
2015-01-23;12,67144532;2,644668852
2015-01-24;12,67144532;2,813061792
2015-01-25;12,67144532;2,88874551
2015-01-26;12,67144532;3,089134995
2015-01-27;12,67144532;2,973021069
2015-01-28;12,67144532;2,643228363
2015-01-29;12,67144532;2,634526058
2015-01-30;12,67144532;2,568311176
2015-01-31;12,67144532;2,459003109
2015-02-01;12,67144532;2,566181359
2015-02-02;12,67144532;2,693155198
2015-02-03;12,67144532;2,575676546
2015-02-04;12,67144532;2,570650012
2015-02-05;12,67144532;2,457453043
2015-02-06;12,67144532;2,521196914
2015-02-07;12,67144532;2,576909281
2015-02-08;12,67144532;2,52787049
2015-02-09;12,67144532;2,497662674
2015-02-10;12,67144532;2,497331402
2015-02-11;12,67144532;2,489796811
2015-02-12;12,67144532;2,517992005
2015-02-13;12,67144532;2,677635754
2015-02-14;12,67144532;2,920952701
2015-02-15;12,67144532;2,658898109
2015-02-16;12,67144532;2,650108247
2015-02-17;12,67144532;2,765003819
2015-02-18;12,67144532;2,679309253
2015-02-19;12,67144532;2,719538917
2015-02-20;12,67144532;2,76574126
2015-02-21;12,67144532;2,770699782
2015-02-22;12,67144532;2,670725114
2015-02-23;12,67144532;2,701892879
2015-02-24;12,67144532;2,710578027
2015-02-25;12,67144532;2,691742485
2015-02-26;12,67144532;2,678429752
2015-02-27;12,67144532;2,864743673
2015-02-28;12,67144532;2,876329024
2015-03-01;12,67144532;2,936037331
2015-03-02;12,67144532;3,07883774
2015-03-03;12,67144532;3,193604578
2015-03-04;12,67144532;3,086087097
2015-03-05;12,67144532;3,120602291
2015-03-06;12,67144532;3,090530757
2015-03-07;12,67144532;3,129809831
2015-03-08;12,67144532;3,112693054
2015-03-09;12,67144532;3,275111718
2015-03-10;12,67144532;3,296699908
2015-03-11;12,67144532;3,35684324
2015-03-12;12,67144532;3,33555627
2015-03-13;12,67144532;3,225101232
2015-03-14;12,67144532;3,192000491
2015-03-15;12,67144532;3,235793882
2015-03-16;12,67144532;3,296189424
2015-03-17;12,67144532;3,229144162
2015-03-18;12,67144532;2,89764709
2015-03-19;12,67144532;2,949686846
2015-03-20;12,67144532;2,962091525
2015-03-21;12,67144532;2,944543274
2015-03-22;12,67144532;3,0379004
2015-03-23;12,67144532;3,02031855
2015-03-24;12,67144532;2,782818185
2015-03-25;12,67144532;2,792692956
2015-03-26;12,67144532;2,809961705
2015-03-27;12,67144532;2,796029533
2015-03-28;12,67144532;2,860706126
2015-03-29;12,67144532;2,744451455
2015-03-30;12,67144532;2,802123876
2015-03-31;12,67144532;2,762799676
2015-04-01;12,67144532;2,800835448
2015-04-02;12,67144532;2,861839997
2015-04-03;12,67144532;2,877337936
2015-04-04;12,67144532;2,871105823
2015-04-05;12,67144532;2,949739745
2015-04-06;12,67144532;2,891316198
2015-04-07;12,67144532;2,868961842
2015-04-08;12,67144532;2,776090293
2015-04-09;12,67144532;2,764992232
2015-04-10;12,67144532;2,677961109
2015-04-11;12,67144532;2,681314517
2015-04-12;12,67144532;2,674936718
2015-04-13;12,67144532;2,536166433
2015-04-14;12,67144532;2,477592501
2015-04-15;12,67144532;2,539613418
2015-04-16;12,67144532;2,588601264
2015-04-17;12,67144532;2,523415445
2015-04-18;12,67144532;2,527816583
2015-04-19;12,67144532;2,514586234
2015-04-20;12,67144532;2,546378994
2015-04-21;12,67144532;2,675984563
2015-04-22;12,67144532;2,654886455
2015-04-23;12,67144532;2,675357515
2015-04-24;12,67144532;2,62152309
2015-04-25;12,67144532;2,614877565
2015-04-26;12,67144532;2,48232698
2015-04-27;12,67144532;2,594406817
2015-04-28;12,67144532;2,561417351
2015-04-29;12,67144532;2,56761228
2015-04-30;12,67144532;2,687126478
2015-05-01;12,67144532;2,633258247
2015-05-02;12,67144532;2,665050191
2015-05-03;12,67144532;2,723395631
2015-05-04;12,67144532;2,711356683
2015-05-05;12,67144532;2,684911054
2015-05-06;12,67144532;2,610246894
2015-05-07;12,67144532;2,69966931
2015-05-08;12,67144532;2,763054745
2015-05-09;12,67144532;2,729234945
2015-05-10;12,67144532;2,721453034
2015-05-11;12,67144532;2,745479606
2015-05-12;12,67144532;2,735383719
2015-05-13;12,67144532;2,67522924
2015-05-14;12,67144532;2,685448117
2015-05-15;12,67144532;2,69316716
2015-05-16;12,67144532;2,674819759
2015-05-17;12,67144532;2,676613436
2015-05-18;12,67144532;2,642747125
2015-05-19;12,67144532;2,634129173
2015-05-20;12,67144532;2,658478617
2015-05-21;12,67144532;2,669401001
2015-05-22;12,67144532;2,730483842
2015-05-23;12,67144532;2,713911925
2015-05-24;12,67144532;2,736041914
2015-05-25;12,67144532;2,695962793
2015-05-26;12,67144532;2,695771392
2015-05-27;12,67144532;2,693146594
2015-05-28;12,67144532;2,697170792
2015-05-29;12,67144532;2,692223756
2015-05-30;12,67144532;2,649955092
2015-05-31;12,67144532;2,627224551
2015-06-01;12,67144532;2,540483477
2015-06-02;12,67144532;2,564060216
2015-06-03;12,67144532;2,563245642
2015-06-04;12,67144532;2,547994023
2015-06-05;12,67144532;2,555132899
2015-06-06;12,67144532;2,558843076
2015-06-07;12,67144532;2,533584327
2015-06-08;12,67144532;2,595617213
2015-06-09;12,67144532;2,604133312
2015-06-10;12,67144532;2,599966932
2015-06-11;12,67144532;2,613159878
2015-06-12;12,67144532;2,615278324
2015-06-13;12,67144532;2,641814782
2015-06-14;12,67144532;2,654482296
2015-06-15;12,67144532;2,696931202
2015-06-16;12,67144532;2,855053519
2015-06-17;12,67144532;2,832873061
2015-06-18;12,67144532;2,832532771
2015-06-19;12,67144532;2,77307368
2015-06-20;12,67144532;2,784715697
2015-06-21;12,67144532;2,770377798
2015-06-22;12,67144532;2,809410516
2015-06-23;12,67144532;2,772353959
2015-06-24;12,67144532;2,726353872
2015-06-25;12,67144532;2,751942862
2015-06-26;12,67144532;2,755333308
2015-06-27;12,67144532;2,848251099
2015-06-28;12,67144532;2,815955827
2015-06-29;12,67144532;2,914368313
2015-06-30;12,67144532;2,99116678
2015-07-01;12,67144532;2,930492637
2015-07-02;12,67144532;2,892866928
2015-07-03;12,67144532;2,905162854
2015-07-04;12,67144532;2,956337486
2015-07-05;12,70450111;2,980964246
2015-07-06;12,70450111;2,958993819
2015-07-07;12,70450111;2,934659585
2015-07-08;12,71229951;2,962509818
2015-07-09;12,71229951;2,944124186
2015-07-10;12,7650071;2,95027038
2015-07-11;12,79495351;2,944169637
2015-07-12;12,86049221;2,938081509
2015-07-13;12,86049221;2,745037718
2015-07-14;12,86049221;2,699089252
2015-07-15;12,86049221;2,673416421
2015-07-16;12,86049221;2,62043762
2015-07-17;12,86049221;2,622412186
2015-07-18;12,86049221;2,598023364
2015-07-19;12,86049221;2,562412827
2015-07-20;12,86049221;2,631419046
2015-07-21;12,86049221;2,59447281
2015-07-22;12,86049221;2,606254813
2015-07-23;12,86049221;2,598180065
2015-07-24;12,86049221;2,708948144
2015-07-25;12,86049221;2,709779425
2015-07-26;12,86049221;2,744423253
2015-07-27;12,86049221;2,761643732
2015-07-28;12,86049221;2,77102957
2015-07-29;12,86049221;2,729236791
2015-07-30;12,86049221;2,715036515
2015-07-31;12,86049221;2,682954076
2015-08-01;12,86049221;2,641945844
2015-08-02;12,86049221;2,649475495
2015-08-03;12,86049221;2,642108913
2015-08-04;12,86049221;2,689182847
2015-08-05;12,86049221;2,659239667
2015-08-06;12,86049221;2,630129398
2015-08-07;12,86049221;2,629536192
2015-08-08;12,86049221;2,447823052
2015-08-09;12,86049221;2,487170159
2015-08-10;12,86049221;2,484475796
2015-08-11;12,86049221;2,550857863
2015-08-12;12,86049221;2,505372961
2015-08-13;12,86049221;2,480168487
2015-08-14;12,86049221;2,494883408
2015-08-15;12,86049221;2,453887153
2015-08-16;12,86049221;2,423878478
2015-08-17;12,86049221;2,419561648
2015-08-18;12,86049221;2,063754043
2015-08-19;12,86049221;2,121719117
2015-08-20;12,86049221;2,210681573
2015-08-21;12,86049221;2,182100178
2015-08-22;12,86049221;2,161535056
2015-08-23;12,86049221;2,142326672
2015-08-24;12,86049221;1,969748728
2015-08-25;12,86049221;2,089711714
2015-08-26;12,86049221;2,121694351
2015-08-27;12,86049221;2,112673208
2015-08-28;12,86049221;2,174560967
2015-08-29;12,86049221;2,160935581
2015-08-30;12,86049221;2,149853281
2015-08-31;12,86049221;2,167015488
2015-09-01;12,86049221;2,140875827
2015-09-02;12,86049221;2,169871899
2015-09-03;12,86049221;2,137733429
2015-09-04;12,86049221;2,16637896
2015-09-05;12,86049221;2,212131121
2015-09-06;12,86049221;2,253646889
2015-09-07;12,86049221;2,263033937
2015-09-08;12,86049221;2,295649013
2015-09-09;12,86049221;2,24556961
2015-09-10;12,86049221;2,246609266
2015-09-11;12,86049221;2,267729499
2015-09-12;12,86049221;2,215749121
2015-09-13;12,86049221;2,169286649
2015-09-14;12,86049221;2,171687209
2015-09-15;12,86049221;2,166559031
2015-09-16;12,86049221;2,156229752
2015-09-17;12,86049221;2,194268003
2015-09-18;12,86049221;2,192203258
2015-09-19;12,86049221;2,17837725
2015-09-20;12,86049221;2,17413374
2015-09-21;12,86049221;2,138466815
2015-09-22;12,86049221;2,171928136
2015-09-23;12,86049221;2,165223558
2015-09-24;12,86049221;2,207012188
2015-09-25;12,86049221;2,21153122
2015-09-26;12,86049221;2,206013509
2015-09-27;12,86049221;2,191246796
2015-09-28;12,86049221;2,255610479
2015-09-29;12,86049221;2,227616218
2015-09-30;12,86049221;2,22617251
2015-10-01;12,86049221;2,239757089
2015-10-02;12,86049221;2,237674936
2015-10-03;12,86049221;2,250152167
2015-10-04;12,86049221;2,244318107
2015-10-05;12,86049221;2,264525558
2015-10-06;12,86049221;2,322129835
2015-10-07;12,86049221;2,292940579
2015-10-08;12,86049221;2,287891849
2015-10-09;12,86049221;2,302483334
2015-10-10;12,86049221;2,309404211
2015-10-11;12,86049221;2,327972988
2015-10-12;12,86049221;2,314032286
2015-10-13;12,86049221;2,355269919
2015-10-14;12,86049221;2,380010664
2015-10-15;12,86049221;2,400183075
2015-10-16;12,88940616;2,408578695
2015-10-17;12,92250507;2,403598094
2015-10-18;12,92250507;2,326233191
2015-10-19;12,92250507;2,340920736
2015-10-20;12,92700085;2,388718
2015-10-21;12,92700085;2,358487479
2015-10-22;12,94461634;2,378849151
2015-10-23;12,95748587;2,373930026
2015-10-24;12,97784935;2,369021073
2015-10-25;12,98036976;2,364122272
2015-10-26;12,99328628;2,3592336
2015-10-27;13,02523111;2,354355038
2015-10-28;13,05977636;2,349486563
2015-10-29;13,09359261;2,344628156
2015-10-30;13,13301114;2,339779796
2015-10-31;13,13301114;2,242973416
2015-11-01;13,13397328;2,330113131
2015-11-02;13,23780919;2,325294786
2015-11-03;13,34896472;2,320486404
2015-11-04;13,37358809;2,315687965
2015-11-05;13,37358809;2,190542597
2015-11-06;13,37358809;2,118631577
2015-11-07;13,37358809;2,169704351
2015-11-08;13,37358809;2,105823493
2015-11-09;13,37358809;2,145341237
2015-11-10;13,37358809;1,907730752
2015-11-11;13,37358809;1,762250235
2015-11-12;13,37358809;1,898639701
2015-11-13;13,37358809;1,901104324
2015-11-14;13,37358809;1,880943619
2015-11-15;13,37358809;1,802066675
2015-11-16;13,37358809;1,869005092
2015-11-17;13,37358809;1,893757922
2015-11-18;13,37358809;1,889443545
2015-11-19;13,37358809;1,841361178
2015-11-20;13,37358809;1,814412991
2015-11-21;13,37358809;1,842383503
2015-11-22;13,37358809;1,826333899
2015-11-23;13,37358809;1,821795825
2015-11-24;13,37358809;1,804613121
2015-11-25;13,37358809;1,855669792
2015-11-26;13,37358809;1,991249238
2015-11-27;13,37358809;2,022095327
2015-11-28;13,37358809;2,01686554
2015-11-29;13,37358809;2,095021845
2015-11-30;13,37358809;2,128741037
2015-12-01;13,37358809;2,04667433
2015-12-02;13,37358809;2,029228849
2015-12-03;13,37358809;2,040441952
2015-12-04;13,37358809;2,050940573
2015-12-05;13,38345259;2,171757658
2015-12-06;13,38501797;2,16726677
2015-12-07;13,4073127;2,162785168
2015-12-08;13,4626354;2,158312833
2015-12-09;13,46584287;2,153849746
2015-12-10;13,46584287;2,134766747
2015-12-11;13,55421037;2,144951241
2015-12-12;13,55421037;2,056426291
2015-12-13;13,55421037;2,045779666
2015-12-14;13,55421037;2,092207281
2015-12-15;13,58567365;2,127264369
2015-12-16;13,58567365;2,081875962
2015-12-17;13,58567365;2,085791216
2015-12-18;13,5885118;2,114094991
2015-12-19;13,5885118;2,106797023
2015-12-20;13,5885118;2,01517479
2015-12-21;13,5885118;1,999354812
2015-12-22;13,5885118;1,987848483
2015-12-23;13,5885118;2,020764347
2015-12-24;13,5885118;2,076362892
2015-12-25;13,5885118;2,071841061
2015-12-26;13,5885118;1,898556219
2015-12-27;13,5885118;1,918777373
2015-12-28;13,5885118;1,918715099
2015-12-29;13,5885118;1,969714202
2015-12-30;13,5885118;1,939432409
2015-12-31;13,5885118;1,956658366
2016-01-01;13,5885118;1,974161522
2016-01-02;13,5885118;1,975626752
2016-01-03;13,5885118;1,957020851
2016-01-04;13,5885118;1,971559537
2016-01-05;13,5885118;1,968710126
2016-01-06;13,5885118;1,956785925
2016-01-07;13,61896695;2,02835845
2016-01-08;13,61896695;2,00155423
2016-01-09;13,61896695;1,983847141
2016-01-10;13,61896695;1,979877365
2016-01-11;13,61896695;1,981366919
2016-01-12;13,61896695;1,912335511
2016-01-13;13,61896695;1,910686192
2016-01-14;13,61896695;1,901041022
2016-01-15;13,61896695;1,590501164
2016-01-16;13,61896695;1,71534014
2016-01-17;13,61896695;1,682057311
2016-01-18;13,61896695;1,706154975
2016-01-19;13,61896695;1,674985077
2016-01-20;13,61896695;1,857319724
2016-01-21;13,61896695;1,82274187
2016-01-22;13,61896695;1,690000909
2016-01-23;13,61896695;1,706838292
2016-01-24;13,61896695;1,780770305
2016-01-25;13,61896695;1,731274019
2016-01-26;13,61896695;1,735359263
2016-01-27;13,61896695;1,751139793
2016-01-28;13,61896695;1,68401884
2016-01-29;13,61896695;1,675654016
2016-01-30;13,61896695;1,665463525
2016-01-31;13,61896695;1,621025551
2016-02-01;13,61896695;1,649392055
2016-02-02;13,61896695;1,65519472
2016-02-03;13,61896695;1,632777638
2016-02-04;13,61896695;1,718312965
2016-02-05;13,61896695;1,70396464
2016-02-06;13,61896695;1,65820779
2016-02-07;13,61896695;1,658999438
2016-02-08;13,61896695;1,644639024
2016-02-09;13,61896695;1,651370369
2016-02-10;13,61896695;1,683253433
2016-02-11;13,61896695;1,670382949
2016-02-12;13,61896695;1,694141739
2016-02-13;13,61896695;1,733879065
2016-02-14;13,61896695;1,797373202
2016-02-15;13,61896695;1,769895961
2016-02-16;13,61896695;1,806841802
2016-02-17;13,61896695;1,84154117
2016-02-18;13,6227526;1,859461297
2016-02-19;13,62411317;1,855616193
2016-02-20;13,66233668;1,851779041
2016-02-21;13,67159807;1,847949823
2016-02-22;13,67338965;1,844128523
2016-02-23;13,67338965;1,767616217
2016-02-24;13,67338965;1,788462657
2016-02-25;13,67338965;1,778315398
2016-02-26;13,67338965;1,814669158
2016-02-27;13,67338965;1,811496429
2016-02-28;13,67338965;1,819202452
2016-02-29;13,68669738;1,817599766
2016-03-01;13,68669738;1,805966624
2016-03-02;13,68669738;1,766943391
2016-03-03;13,68669738;1,746227882
2016-03-04;13,68669738;1,692884066
2016-03-05;13,68669738;1,656061904
2016-03-06;13,68669738;1,674116879
2016-03-07;13,68669738;1,713374364
2016-03-08;13,68669738;1,705790389
2016-03-09;13,68669738;1,711635104
2016-03-10;13,68669738;1,722207423
2016-03-11;13,68669738;1,736497566
2016-03-12;13,68669738;1,695508357
2016-03-13;13,68669738;1,706477444
2016-03-14;13,68669738;1,718129226
2016-03-15;13,68669738;1,719084115
2016-03-16;13,68669738;1,726051694
2016-03-17;13,68669738;1,736047643
2016-03-18;13,68669738;1,691954553
2016-03-19;13,68669738;1,689759627
2016-03-20;13,68669738;1,697543359
2016-03-21;13,68669738;1,704686485
2016-03-22;13,68669738;1,726952512
2016-03-23;13,68669738;1,726759074
2016-03-24;13,68669738;1,714469045
2016-03-25;13,68669738;1,717456211
2016-03-26;13,68675517;1,722362372
2016-03-27;13,70900753;1,718800769
2016-03-28;13,70900753;1,71134154
2016-03-29;13,70900753;1,688614066
2016-03-30;13,70900753;1,673222408
2016-03-31;13,70900753;1,687078239
2016-04-01;13,70900753;1,693181321
2016-04-02;13,71317968;1,697585285
2016-04-03;13,71317968;1,69299769
2016-04-04;13,71329008;1,69057181
2016-04-05;13,72453632;1,687075945
2016-04-06;13,72683808;1,68358731
2016-04-07;13,72683808;1,678263472
2016-04-08;13,72683808;1,664569529
2016-04-09;13,72683808;1,660829239
2016-04-10;13,72683808;1,66930395
2016-04-11;13,73847695;1,666252046
2016-04-12;13,74822374;1,662806472
2016-04-13;13,74822374;1,652417275
2016-04-14;13,74822374;1,654810901
2016-04-15;13,76290476;1,65251244
2016-04-16;13,76403432;1,649095277
2016-04-17;13,76403432;1,635742301
2016-04-18;13,7682147;1,642282135
2016-04-19;13,78408417;1,638886128
2016-04-20;13,79882695;1,635497142
2016-04-21;13,82178529;1,632115165
2016-04-22;13,82178529;1,62053187
2016-04-23;13,82709215;1,625372175
2016-04-24;13,84699034;1,622011135
2016-04-25;13,85730564;1,618657044
2016-04-26;13,94290245;1,61530989
2016-04-27;13,94290245;1,430586943
2016-04-28;13,94290245;1,4467353
2016-04-29;13,94290245;1,464634047
2016-04-30;13,94290245;1,44006532
2016-05-01;13,94290245;1,44865575
2016-05-02;13,94290245;1,425038554
2016-05-03;13,94290245;1,444059899
2016-05-04;13,94290245;1,43260587
2016-05-05;13,94290245;1,437796574
2016-05-06;13,94290245;1,475148087
2016-05-07;13,94290245;1,470835525
2016-05-08;13,94290245;1,46818269
2016-05-09;13,94290245;1,476493931
2016-05-10;13,94290245;1,44676398
2016-05-11;13,94290245;1,452701127
2016-05-12;13,94290245;1,460893508
2016-05-13;13,94290245;1,462492326
2016-05-14;13,94290245;1,463723851
2016-05-15;13,94290245;1,470150446
2016-05-16;13,94290245;1,461707601
2016-05-17;13,94290245;1,458722392
2016-05-18;13,94290245;1,458825297
2016-05-19;13,94290245;1,409540086
2016-05-20;13,94290245;1,42333681
2016-05-21;13,94290245;1,427113124
2016-05-22;13,94290245;1,403708988
2016-05-23;13,94290245;1,423476662
2016-05-24;13,94290245;1,433648011
2016-05-25;13,94290245;1,448512148
2016-05-26;13,94290245;1,462052747
2016-05-27;13,95360982;1,514911196
2016-05-28;14,05524427;1,511778573
2016-05-29;14,05524427;1,503908949
2016-05-30;14,07322892;1,505532747
2016-05-31;14,07422454;1,502419518
2016-06-01;14,08420106;1,499312726
2016-06-02;14,09070474;1,496212359
2016-06-03;14,14957463;1,493118403
2016-06-04;14,15705378;1,490030844
2016-06-05;14,15705378;1,484069974
2016-06-06;14,17874492;1,483874868
2016-06-07;14,17874492;1,468384225
2016-06-08;14,18044517;1,477744325
2016-06-09;14,18044517;1,459301244
2016-06-10;14,18044517;1,46863905
2016-06-11;14,23253816;1,468595968
2016-06-12;14,33593381;1,465559119
2016-06-13;14,38334258;1,462528549
2016-06-14;14,38334258;1,428914429
2016-06-15;14,38334258;1,451890645
2016-06-16;14,48068964;1,453474389
2016-06-17;14,48068964;1,413072744
2016-06-18;14,48068964;1,423805128
2016-06-19;14,48068964;1,434469415
2016-06-20;14,48068964;1,372703283
2016-06-21;14,48068964;1,25781535
2016-06-22;14,48068964;1,143261142
2016-06-23;14,48068964;1,182735585
2016-06-24;14,48068964;1,259547411
2016-06-25;14,48068964;1,250108065
2016-06-26;14,48068964;1,183975846
2016-06-27;14,48068964;1,239221061
2016-06-28;14,48068964;1,21521838
2016-06-29;14,48068964;1,202967354
2016-06-30;14,48068964;1,265553595
2016-07-01;14,48068964;1,270924631
2016-07-02;14,48068964;1,321067589
2016-07-03;14,48068964;1,235540033
2016-07-04;14,48068964;1,280165011
2016-07-05;14,48068964;1,255735194
2016-07-06;14,48068964;1,27143048
2016-07-07;14,48068964;1,203769654
2016-07-08;14,48068964;1,249910661
2016-07-09;14,48068964;1,025681915
2016-07-10;14,48068964;0,613452872
2016-07-11;14,48068964;0,619959322
2016-07-12;14,48068964;0,632941338
2016-07-13;14,48068964;0,62519441
2016-07-14;14,48068964;0,630423322
2016-07-15;14,48068964;0,635498836
2016-07-16;14,48068964;0,62998276
2016-07-17;14,48068964;0,644633935
2016-07-18;14,48068964;0,643335466
2016-07-19;14,48068964;0,647772499
2016-07-20;14,48068964;0,63767671
2016-07-21;14,48068964;0,63793688
2016-07-22;14,48068964;0,626705634
2016-07-23;14,48068964;0,628311854
2016-07-24;14,48068964;0,631912986
2016-07-25;14,48068964;0,632161891
2016-07-26;14,48068964;0,629044801
2016-07-27;14,48068964;0,635032172
2016-07-28;14,48068964;0,632368092
2016-07-29;14,48068964;0,631667385
2016-07-30;14,48068964;0,63298063
2016-07-31;14,48068964;0,601104092
2016-08-01;14,48068964;0,583649987
2016-08-02;14,48068964;0,533283175
2016-08-03;14,48068964;0,542248497
2016-08-04;14,48068964;0,5547132
2016-08-05;14,48068964;0,550917768
2016-08-06;14,48068964;0,560266342
2016-08-07;14,48068964;0,568498311
2016-08-08;14,48068964;0,57217912
2016-08-09;14,48068964;0,567152011
2016-08-10;14,48068964;0,570696789
2016-08-11;14,48068964;0,565983343
2016-08-12;14,48068964;0,562989691
2016-08-13;14,48068964;0,558184969
2016-08-14;14,48068964;0,544883204
2016-08-15;14,48068964;0,54461914
2016-08-16;14,48068964;0,559594499
2016-08-17;14,48068964;0,55454159
2016-08-18;14,48068964;0,550915261
2016-08-19;14,48068964;0,55322673
2016-08-20;14,48068964;0,554435886
2016-08-21;14,48068964;0,550807671
2016-08-22;14,48068964;0,559208687
2016-08-23;14,48068964;0,557800479
2016-08-24;14,48068964;0,553144928
2016-08-25;14,48068964;0,554044729
2016-08-26;14,48068964;0,555351567
2016-08-27;14,48068964;0,542536336
2016-08-28;14,48068964;0,544506378
2016-08-29;14,48068964;0,548046535
2016-08-30;14,48068964;0,550689516
2016-08-31;14,48068964;0,549468279
2016-09-01;14,48068964;0,548313311
2016-09-02;14,48068964;0,547320327
2016-09-03;14,48068964;0,571946577
2016-09-04;14,48068964;0,575314266
2016-09-05;14,48068964;0,581102747
2016-09-06;14,48068964;0,585739963
2016-09-07;14,48068964;0,588097412
2016-09-08;14,48068964;0,597559195
2016-09-09;14,48068964;0,596034201
2016-09-10;14,48068964;0,591080252
2016-09-11;14,48068964;0,573665492
2016-09-12;14,48068964;0,576556466
2016-09-13;14,48068964;0,580257006
2016-09-14;14,48068964;0,580927308
2016-09-15;14,48068964;0,577508393
2016-09-16;14,48068964;0,581846758
2016-09-17;14,48068964;0,576063759
2016-09-18;14,48068964;0,579847568
2016-09-19;14,48068964;0,585608133
2016-09-20;14,48068964;0,574923559
2016-09-21;14,48068964;0,568691994
2016-09-22;14,48068964;0,570320745
2016-09-23;14,48068964;0,576576385
2016-09-24;14,48068964;0,572370098
2016-09-25;14,48068964;0,566445984
2016-09-26;14,48068964;0,579394938
2016-09-27;14,48068964;0,576614082
2016-09-28;14,48068964;0,578121024
2016-09-29;14,48068964;0,581470464
2016-09-30;14,48068964;0,58484131
2016-10-01;14,48068964;0,585217931
2016-10-02;14,48068964;0,581961551
2016-10-03;14,48068964;0,589325478
2016-10-04;14,48068964;0,584278238
2016-10-05;14,48068964;0,585102037
2016-10-06;14,48068964;0,587241158
2016-10-07;14,48068964;0,593575979
2016-10-08;14,48068964;0,588913619
2016-10-09;14,48068964;0,585425213
2016-10-10;14,48068964;0,596449895
2016-10-11;14,48068964;0,619260981
2016-10-12;14,48068964;0,610091856
2016-10-13;14,48068964;0,61238347
2016-10-14;14,48068964;0,614463834
2016-10-15;14,48068964;0,610708803
2016-10-16;14,48068964;0,613148996
2016-10-17;14,48068964;0,616816352
2016-10-18;14,48068964;0,611628689
2016-10-19;14,48068964;0,604583874
2016-10-20;14,48068964;0,612831431
2016-10-21;14,48068964;0,604869138
2016-10-22;14,48068964;0,625716277
2016-10-23;14,48068964;0,623426429
2016-10-24;14,48068964;0,627353057
2016-10-25;14,48068964;0,638733898
2016-10-26;14,48068964;0,668880664
2016-10-27;14,48068964;0,670234609
2016-10-28;14,48068964;0,664398905
2016-10-29;14,48068964;0,685697845
2016-10-30;14,48068964;0,663711037
2016-10-31;14,48068964;0,672236896
2016-11-01;14,48068964;0,704539367
2016-11-02;14,48068964;0,720041402
2016-11-03;14,48068964;0,66224796
2016-11-04;14,48068964;0,688037289
2016-11-05;14,48068964;0,677881258
2016-11-06;14,48068964;0,683602042
2016-11-07;14,48068964;0,684176408
2016-11-08;14,48068964;0,684070534
2016-11-09;14,48068964;0,697897818
2016-11-10;14,48068964;0,686402029
2016-11-11;14,48068964;0,686869578
2016-11-12;14,48068964;0,671583103
2016-11-13;14,48068964;0,673142937
2016-11-14;14,48068964;0,677939827
2016-11-15;14,48068964;0,686460606
2016-11-16;14,48068964;0,712338723
2016-11-17;14,48068964;0,711129527
2016-11-18;14,48068964;0,725180031
2016-11-19;14,48068964;0,722968686
2016-11-20;14,48068964;0,705093049
2016-11-21;14,48068964;0,719100185
2016-11-22;14,48068964;0,734474399
2016-11-23;14,48068964;0,727063702
2016-11-24;14,48068964;0,727283832
2016-11-25;14,48068964;0,732950063
2016-11-26;14,48068964;0,714331178
2016-11-27;14,48068964;0,70457227
2016-11-28;14,48068964;0,713450823
2016-11-29;14,48068964;0,714014715
2016-11-30;14,48068964;0,725270441
2016-12-01;14,48068964;0,7363915
2016-12-02;14,48068964;0,762123955
2016-12-03;14,48068964;0,741306581
2016-12-04;14,48068964;0,744904739
2016-12-05;14,48068964;0,733609289
2016-12-06;14,48068964;0,747050204
2016-12-07;14,48068964;0,741981815
2016-12-08;14,48068964;0,744449151
2016-12-09;14,48068964;0,753732414
2016-12-10;14,48068964;0,753292314
2016-12-11;14,48068964;0,734719974
2016-12-12;14,48068964;0,754361656
2016-12-13;14,48068964;0,749006356
2016-12-14;14,48068964;0,758024304
2016-12-15;14,48068964;0,763133933
2016-12-16;14,48068964;0,765115564
2016-12-17;14,48068964;0,762837579
2016-12-18;14,48068964;0,763327694
2016-12-19;14,48068964;0,771590285
2016-12-20;14,48068964;0,782979677
2016-12-21;14,48068964;0,815644137
2016-12-22;14,48068964;0,837242404
2016-12-23;14,48068964;0,8933875
2016-12-24;14,48068964;0,86800186
2016-12-25;14,48068964;0,852728449
2016-12-26;14,48068964;0,876738467
2016-12-27;14,48068964;0,905757196
2016-12-28;14,48068964;0,951249837
2016-12-29;14,48068964;0,948736568
2016-12-30;14,48068964;0,934382492
2016-12-31;14,48068964;0,935999255
2017-01-01;14,48068964;0,954204743
2017-01-02;14,51647212;0,960747954
2017-01-03;14,53150123;0,958761262
2017-01-04;14,66588492;0,956778679
2017-01-05;14,66588492;0,824359472
